"card_name";"price";"set_name";"rarity"
"Mindmoil";"2.81";"RAV";"Rare"
"Minds Eye";"9.02";"MRD";"Rare"
"Mindscour Dragon";"0.25";"FRF";"Uncommon"
"Mindslaver";"4.92";"MRD";"Rare"
"Mindstorm Crown";"0.25";"MRD";"Uncommon"
"Mindswipe";"0.45";"KTK";"Rare"
"Mine Excavation";"0.25";"SHM";"Common"
"Minions Return";"0.25";"THB";"Uncommon"
"Minister of Inquiries";"0.25";"KLD";"Uncommon"
"Ministrant of Obligation";"0.35";"RNA";"Uncommon"
"Minotaur Aggressor";"0.23";"RTR";"Uncommon"
"Miraculous Recovery";"0.28";"UMA";"Uncommon"
"Mire Triton";"0.25";"THB";"Uncommon"
"Mires Grasp";"0.19";"THB";"Common"
"Mires Toll";"0.23";"WWK";"Common"
"Mirrodin Besieged";"4.00";"MH1";"Rare"
"Mirror Golem";"0.25";"MRD";"Uncommon"
"Mirror Image";"0.53";"M19";"Uncommon"
"Mirror March";"0.99";"RNA";"Rare"
"Mirror Shield";"0.39";"THB";"Uncommon"
"Mirror-Sigil Sergeant";"2.00";"CON";"Mythic"
"Mirrorweave";"1.04";"SHM";"Rare"
"Mischievous Chimera";"0.24";"THB";"Uncommon"
"Mishras Bauble";"11.00";"IMA";"Uncommon"
"Mishras Self-Replicator";"0.44";"DOM";"Rare"
"Mission Briefing";"0.97";"GRN";"Rare"
"Mist Raven";"0.23";"MM3";"Common"
"Mist-Syndicate Naga";"2.36";"MH1";"Rare"
"Mistcaller";"0.50";"M19";"Rare"
"Mistfire Adept";"0.25";"FRF";"Uncommon"
"Mistfire Weaver";"0.27";"KTK";"Uncommon"
"Mistmeadow Skulk";"0.27";"SHM";"Uncommon"
"Mistmeadow Witch";"0.28";"SHM";"Uncommon"
"Mistveil Plains";"2.00";"SHM";"Uncommon"
"Mistvein Borderpost";"0.30";"ARB";"Common"
"Misty Rainforest";"31.91";"MM3";"Rare"
"Mizzium Mortars";"0.66";"MM3";"Rare"
"Mizzium Skin";"0.25";"RTR";"Common"
"Mizzium Tank";"0.40";"WAR";"Rare"
"Mnemonic Betrayal";"3.38";"GRN";"Mythic"
"Mnemonic Nexus";"0.28";"RAV";"Uncommon"
"Mnemonic Wall";"0.25";"IMA";"Common"
"Moan of the Unhallowed";"0.25";"UMA";"Common"
"Mob";"0.19";"MH1";"Common"
"Mob Rule";"0.64";"FRF";"Rare"
"Mobile Garrison";"0.25";"AER";"Common"
"Mobilized District";"0.49";"WAR";"Rare"
"Mogg Flunkies";"0.21";"MM3";"Common"
"Mogg War Marshal";"0.52";"MMA";"Common"
"Mogiss Favor";"0.18";"THB";"Common"
"Molder Slug";"0.59";"MRD";"Rare"
"Molderhulk";"0.26";"GRN";"Uncommon"
"Moldervine Cloak";"0.25";"MMA";"Common"
"Molten Birth";"0.25";"UMA";"Common"
"Molten Disaster";"0.60";"MMA";"Rare"
"Molten Frame";"0.21";"CON";"Common"
"Molten Primordial";"0.90";"GTC";"Rare"
"Molten Rain";"0.50";"MM3";"Uncommon"
"Molten Sentry";"0.42";"RAV";"Rare"
"Molting Snakeskin";"0.20";"KTK";"Common"
"Momentary Blink";"0.25";"MM3";"Common"
"Monastery Flock";"0.23";"KTK";"Common"
"Monastery Mentor";"15.80";"FRF";"Mythic"
"Monastery Siege";"0.87";"FRF";"Rare"
"Monastery Swiftspear";"1.48";"IMA";"Uncommon"
"Mondronen Shaman";"1.72";"DKA";"Rare"
"Monstrous Carabid";"0.33";"ARB";"Common"
"Monstrous Onslaught";"0.25";"AER";"Uncommon"
"Moodmark Painter";"0.15";"GRN";"Common"
"Moonblade Shinobi";"0.25";"MH1";"Common"
"Moonglove Extract";"0.20";"IMA";"Common"
"Moonlight Bargain";"0.68";"RAV";"Rare"
"Moonring Island";"0.37";"SHM";"Uncommon"
"Moonveil Dragon";"2.85";"DKA";"Mythic"
"Morbid Bloom";"0.30";"ARB";"Uncommon"
"Morbid Curiosity";"0.25";"KLD";"Uncommon"
"Mordant Dragon";"0.50";"WWK";"Rare"
"Moriok Scavenger";"0.23";"MRD";"Common"
"Moroii";"0.25";"MM3";"Uncommon"
"Morophon the Boundless";"20.45";"MH1";"Mythic"
"Morselhoarder";"0.25";"SHM";"Common"
"Mortician Beetle";"0.34";"MM3";"Common"
"Mortify";"0.40";"RNA";"Uncommon"
"Mortipede";"0.22";"RAV";"Common"
"Mortus Strider";"0.18";"GTC";"Common"
"Moss Viper";"0.23";"THB";"Common"
"Mossbridge Troll";"2.97";"SHM";"Rare"
"Mothdust Changeling";"0.78";"MMA";"Common"
"Mother Bear";"0.24";"MH1";"Common"
"Mountain";"0.72";"RNA";"Basic Land"
"Mountain253";"0.99";"THB";"Common"
"Mountain259";"0.15";"KLD";"Basic Land"
"Mountain260";"0.15";"KLD";"Basic Land"
"Mountain261";"0.14";"KLD";"Basic Land"
"Mountain262";"0.25";"DOM";"Basic Land"
"Mountain263";"0.19";"DOM";"Basic Land"
"Mountain264";"0.16";"DOM";"Basic Land"
"Mountain265";"0.20";"DOM";"Basic Land"
"Mountain272";"0.20";"XLN";"Basic Land"
"Mountain273";"0.16";"M19";"Basic Land"
"Mountain274";"0.20";"M19";"Basic Land"
"Mountain275";"0.25";"M19";"Basic Land"
"Mountain276";"0.19";"M19";"Basic Land"
"Mountain73";"0.21";"DDP";"Basic Land"
"Mountain74";"0.19";"DDP";"Basic Land"
"Mountain75";"0.20";"DDP";"Basic Land"
"Mourners Shield";"0.24";"MRD";"Uncommon"
"Mowu Loyal Companion";"0.25";"WAR";"Uncommon"
"Mox Amber";"44.02";"DOM";"Mythic"
"Mox Tantalite";"6.75";"MH1";"Mythic"
